

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              5      0.25E-02  0.53E+01  0.19E-04  0.95E+00
              6      0.25E-02  0.53E+01  0.19E-04  0.95E+00
              7      0.25E-02  0.53E+01  0.19E-04  0.95E+00
              8      0.25E-02  0.52E+01  0.19E-04  0.95E+00
              9      0.25E-02  0.52E+01  0.19E-04  0.95E+00
             10      0.25E-02  0.52E+01  0.19E-04  0.95E+00
             11      0.24E-02  0.52E+01  0.19E-04  0.95E+00
             12      0.24E-02  0.52E+01  0.20E-04  0.95E+00
             13      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             14      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             15      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             16      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             17      0.24E-02  0.50E+01  0.20E-04  0.95E+00
             18      0.24E-02  0.50E+01  0.20E-04  0.95E+00
             19      0.24E-02  0.50E+01  0.20E-04  0.96E+00
             20      0.23E-02  0.50E+01  0.20E-04  0.96E+00

     Power:  0.15545E+08


                         Increment number 537
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.25E-02  0.12E+02  0.30E-04  0.95E+00
              2      0.25E-02  0.53E+01  0.21E-04  0.95E+00
              3      0.25E-02  0.52E+01  0.20E-04  0.95E+00
              4      0.25E-02  0.52E+01  0.21E-04  0.95E+00
              5      0.25E-02  0.52E+01  0.21E-04  0.95E+00
              6      0.25E-02  0.51E+01  0.21E-04  0.95E+00
              7      0.24E-02  0.51E+01  0.21E-04  0.95E+00
              8      0.24E-02  0.51E+01  0.21E-04  0.95E+00
              9      0.24E-02  0.50E+01  0.21E-04  0.95E+00
             10      0.24E-02  0.50E+01  0.21E-04  0.95E+00
             11      0.24E-02  0.50E+01  0.21E-04  0.95E+00
             12      0.24E-02  0.49E+01  0.21E-04  0.95E+00
             13      0.24E-02  0.49E+01  0.22E-04  0.96E+00
             14      0.23E-02  0.49E+01  0.22E-04  0.96E+00
             15      0.23E-02  0.49E+01  0.22E-04  0.96E+00
             16      0.23E-02  0.48E+01  0.22E-04  0.96E+00
             17      0.23E-02  0.48E+01  0.23E-04  0.96E+00
             18      0.23E-02  0.48E+01  0.23E-04  0.96E+00
             19      0.23E-02  0.47E+01  0.23E-04  0.96E+00
             20      0.23E-02  0.47E+01  0.24E-04  0.96E+00

     Power:  0.15553E+08


                         Increment number 538
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.12E+02  0.35E-04  0.96E+00
              2      0.22E-02  0.46E+01  0.26E-04  0.96E+00
              3      0.22E-02  0.46E+01  0.25E-04  0.96E+00
              4      0.22E-02  0.46E+01  0.25E-04  0.96E+00
              5      0.22E-02  0.45E+01  0.25E-04  0.96E+00
              6      0.21E-02  0.45E+01  0.26E-04  0.96E+00
              7      0.21E-02  0.45E+01  0.26E-04  0.96E+00
              8      0.21E-02  0.44E+01  0.26E-04  0.96E+00
              9      0.21E-02  0.44E+01  0.27E-04  0.96E+00
             10      0.21E-02  0.44E+01  0.27E-04  0.96E+00
             11      0.21E-02  0.43E+01  0.27E-04  0.96E+00
             12      0.20E-02  0.43E+01  0.28E-04  0.96E+00
             13      0.20E-02  0.43E+01  0.28E-04  0.96E+00
             14      0.20E-02  0.42E+01  0.28E-04  0.96E+00
             15      0.20E-02  0.42E+01  0.29E-04  0.96E+00
             16      0.20E-02  0.42E+01  0.29E-04  0.96E+00
             17      0.20E-02  0.41E+01  0.29E-04  0.96E+00
             18      0.20E-02  0.41E+01  0.29E-04  0.96E+00
             19      0.19E-02  0.41E+01  0.30E-04  0.96E+00
             20      0.19E-02  0.41E+01  0.30E-04  0.96E+00

     Power:  0.15562E+08


                         Increment number 539
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.17E-02  0.13E+02  0.41E-04  0.97E+00
              2      0.17E-02  0.37E+01  0.32E-04  0.97E+00
              3      0.17E-02  0.37E+01  0.31E-04  0.97E+00
              4      0.17E-02  0.36E+01  0.31E-04  0.97E+00
              5      0.16E-02  0.36E+01  0.31E-04  0.97E+00
              6      0.16E-02  0.36E+01  0.31E-04  0.97E+00
              7      0.16E-02  0.35E+01  0.32E-04  0.97E+00
              8      0.16E-02  0.35E+01  0.32E-04  0.97E+00
              9      0.16E-02  0.35E+01  0.32E-04  0.97E+00
             10      0.16E-02  0.34E+01  0.32E-04  0.97E+00
             11      0.15E-02  0.34E+01  0.33E-04  0.97E+00
             12      0.15E-02  0.34E+01  0.33E-04  0.97E+00
             13      0.15E-02  0.33E+01  0.33E-04  0.97E+00
             14      0.15E-02  0.33E+01  0.33E-04  0.97E+00
             15      0.15E-02  0.33E+01  0.34E-04  0.97E+00
             16      0.15E-02  0.32E+01  0.34E-04  0.97E+00
             17      0.15E-02  0.32E+01  0.34E-04  0.97E+00
             18      0.14E-02  0.32E+01  0.34E-04  0.97E+00
             19      0.14E-02  0.31E+01  0.35E-04  0.97E+00
             20      0.14E-02  0.31E+01  0.35E-04  0.97E+00

     Power:  0.15570E+08


                         Increment number 540
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-02  0.13E+02  0.47E-04  0.98E+00
              2      0.11E-02  0.27E+01  0.37E-04  0.98E+00
              3      0.11E-02  0.27E+01  0.35E-04  0.98E+00
              4      0.11E-02  0.27E+01  0.35E-04  0.98E+00
              5      0.10E-02  0.26E+01  0.35E-04  0.98E+00
              6      0.10E-02  0.26E+01  0.35E-04  0.98E+00
              7      0.10E-02  0.26E+01  0.35E-04  0.98E+00
              8      0.10E-02  0.25E+01  0.35E-04  0.98E+00

     Power:  0.15578E+08


                         Increment number 541
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.96E+01  0.43E-04  0.98E+00

     Power:  0.15587E+08


                         Increment number 542
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-02  0.15E+02  0.38E-04  0.98E+00
              2      0.12E-02  0.35E+01  0.37E-04  0.98E+00
              3      0.12E-02  0.35E+01  0.35E-04  0.98E+00
              4      0.12E-02  0.35E+01  0.35E-04  0.98E+00
              5      0.11E-02  0.34E+01  0.34E-04  0.98E+00
              6      0.11E-02  0.34E+01  0.34E-04  0.98E+00
              7      0.11E-02  0.34E+01  0.34E-04  0.98E+00
              8      0.11E-02  0.34E+01  0.34E-04  0.98E+00
              9      0.11E-02  0.33E+01  0.34E-04  0.98E+00
             10      0.11E-02  0.33E+01  0.33E-04  0.98E+00
             11      0.11E-02  0.33E+01  0.33E-04  0.98E+00
             12      0.11E-02  0.33E+01  0.33E-04  0.98E+00
             13      0.11E-02  0.33E+01  0.33E-04  0.98E+00
             14      0.11E-02  0.32E+01  0.33E-04  0.98E+00
             15      0.11E-02  0.32E+01  0.33E-04  0.98E+00
             16      0.11E-02  0.32E+01  0.32E-04  0.98E+00
             17      0.11E-02  0.32E+01  0.32E-04  0.98E+00
             18      0.11E-02  0.32E+01  0.32E-04  0.98E+00
             19      0.11E-02  0.31E+01  0.32E-04  0.98E+00
             20      0.11E-02  0.31E+01  0.32E-04  0.98E+00

     Power:  0.15595E+08


                         Increment number 543
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.15E-02  0.78E+01  0.41E-04  0.97E+00
              2      0.15E-02  0.40E+01  0.32E-04  0.97E+00
              3      0.15E-02  0.40E+01  0.31E-04  0.97E+00
              4      0.15E-02  0.40E+01  0.31E-04  0.97E+00
              5      0.15E-02  0.39E+01  0.31E-04  0.97E+00
              6      0.15E-02  0.39E+01  0.30E-04  0.97E+00
              7      0.15E-02  0.39E+01  0.30E-04  0.97E+00
              8      0.15E-02  0.39E+01  0.30E-04  0.97E+00
              9      0.15E-02  0.39E+01  0.30E-04  0.97E+00
             10      0.15E-02  0.39E+01  0.29E-04  0.97E+00
             11      0.15E-02  0.39E+01  0.29E-04  0.97E+00
             12      0.15E-02  0.38E+01  0.29E-04  0.97E+00
             13      0.15E-02  0.38E+01  0.29E-04  0.97E+00
             14      0.15E-02  0.38E+01  0.29E-04  0.97E+00
             15      0.15E-02  0.38E+01  0.28E-04  0.97E+00
             16      0.15E-02  0.38E+01  0.28E-04  0.97E+00
             17      0.15E-02  0.38E+01  0.28E-04  0.97E+00
             18      0.15E-02  0.37E+01  0.28E-04  0.97E+00
             19      0.15E-02  0.37E+01  0.28E-04  0.97E+00
             20      0.15E-02  0.37E+01  0.28E-04  0.97E+00

     Power:  0.15604E+08


                         Increment number 544
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.20E-02  0.11E+02  0.38E-04  0.96E+00
              2      0.20E-02  0.47E+01  0.28E-04  0.96E+00
              3      0.20E-02  0.46E+01  0.26E-04  0.96E+00
              4      0.20E-02  0.46E+01  0.26E-04  0.96E+00
              5      0.20E-02  0.46E+01  0.26E-04  0.96E+00
              6      0.20E-02  0.46E+01  0.25E-04  0.96E+00
              7      0.20E-02  0.46E+01  0.25E-04  0.96E+00
              8      0.20E-02  0.46E+01  0.25E-04  0.96E+00
              9      0.20E-02  0.45E+01  0.24E-04  0.96E+00
             10      0.20E-02  0.45E+01  0.24E-04  0.96E+00
             11      0.20E-02  0.45E+01  0.24E-04  0.96E+00
             12      0.19E-02  0.45E+01  0.24E-04  0.96E+00
             13      0.19E-02  0.45E+01  0.23E-04  0.96E+00
             14      0.19E-02  0.45E+01  0.23E-04  0.96E+00
             15      0.19E-02  0.44E+01  0.23E-04  0.96E+00
             16      0.19E-02  0.44E+01  0.23E-04  0.96E+00
             17      0.19E-02  0.44E+01  0.23E-04  0.96E+00
             18      0.19E-02  0.44E+01  0.23E-04  0.96E+00
             19      0.19E-02  0.44E+01  0.22E-04  0.96E+00
             20      0.19E-02  0.44E+01  0.22E-04  0.96E+00

     Power:  0.15612E+08


                         Increment number 545
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.24E-02  0.11E+02  0.32E-04  0.95E+00
              2      0.24E-02  0.52E+01  0.22E-04  0.95E+00
              3      0.24E-02  0.51E+01  0.21E-04  0.95E+00
              4      0.24E-02  0.51E+01  0.21E-04  0.96E+00
              5      0.23E-02  0.51E+01  0.20E-04  0.96E+00
              6      0.23E-02  0.51E+01  0.20E-04  0.96E+00
              7      0.23E-02  0.50E+01  0.20E-04  0.96E+00
              8      0.23E-02  0.50E+01  0.20E-04  0.96E+00
              9      0.23E-02  0.50E+01  0.19E-04  0.96E+00
             10      0.23E-02  0.50E+01  0.19E-04  0.96E+00
             11      0.23E-02  0.50E+01  0.19E-04  0.96E+00
             12      0.23E-02  0.49E+01  0.19E-04  0.96E+00
             13      0.23E-02  0.49E+01  0.19E-04  0.96E+00
             14      0.23E-02  0.49E+01  0.19E-04  0.96E+00
             15      0.23E-02  0.49E+01  0.19E-04  0.96E+00
             16      0.22E-02  0.49E+01  0.19E-04  0.96E+00
             17      0.22E-02  0.48E+01  0.19E-04  0.96E+00
             18      0.22E-02  0.48E+01  0.20E-04  0.96E+00
             19      0.22E-02  0.48E+01  0.20E-04  0.96E+00
             20      0.22E-02  0.48E+01  0.20E-04  0.96E+00

     Power:  0.15620E+08


                         Increment number 546
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.25E-02  0.12E+02  0.29E-04  0.95E+00
              2      0.25E-02  0.54E+01  0.21E-04  0.95E+00
              3      0.25E-02  0.53E+01  0.20E-04  0.95E+00
              4      0.25E-02  0.52E+01  0.20E-04  0.95E+00
              5      0.25E-02  0.52E+01  0.20E-04  0.95E+00
              6      0.25E-02  0.52E+01  0.20E-04  0.95E+00
              7      0.25E-02  0.52E+01  0.20E-04  0.95E+00
              8      0.24E-02  0.51E+01  0.20E-04  0.95E+00
              9      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             10      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             11      0.24E-02  0.51E+01  0.20E-04  0.95E+00
             12      0.24E-02  0.50E+01  0.20E-04  0.95E+00
             13      0.24E-02  0.50E+01  0.20E-04  0.95E+00
             14      0.24E-02  0.50E+01  0.20E-04  0.95E+00
             15      0.24E-02  0.49E+01  0.20E-04  0.96E+00
             16      0.23E-02  0.49E+01  0.21E-04  0.96E+00
             17      0.23E-02  0.49E+01  0.21E-04  0.96E+00
             18      0.23E-02  0.49E+01  0.21E-04  0.96E+00
             19      0.23E-02  0.48E+01  0.21E-04  0.96E+00
             20      0.23E-02  0.48E+01  0.21E-04  0.96E+00

     Power:  0.15629E+08


                         Increment number 547
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.24E-02  0.12E+02  0.31E-04  0.95E+00
              2      0.24E-02  0.50E+01  0.22E-04  0.95E+00
              3      0.24E-02  0.50E+01  0.21E-04  0.95E+00
              4      0.24E-02  0.49E+01  0.21E-04  0.96E+00
              5      0.23E-02  0.49E+01  0.21E-04  0.96E+00
              6      0.23E-02  0.49E+01  0.22E-04  0.96E+00
              7      0.23E-02  0.48E+01  0.22E-04  0.96E+00
              8      0.23E-02  0.48E+01  0.22E-04  0.96E+00
              9      0.23E-02  0.48E+01  0.22E-04  0.96E+00
             10      0.23E-02  0.47E+01  0.22E-04  0.96E+00
             11      0.22E-02  0.47E+01  0.23E-04  0.96E+00
             12      0.22E-02  0.47E+01  0.23E-04  0.96E+00
             13      0.22E-02  0.46E+01  0.23E-04  0.96E+00
             14      0.22E-02  0.46E+01  0.24E-04  0.96E+00
             15      0.22E-02  0.46E+01  0.24E-04  0.96E+00
             16      0.22E-02  0.45E+01  0.25E-04  0.96E+00
             17      0.22E-02  0.45E+01  0.25E-04  0.96E+00
             18      0.21E-02  0.45E+01  0.25E-04  0.96E+00
             19      0.21E-02  0.44E+01  0.26E-04  0.96E+00
             20      0.21E-02  0.44E+01  0.26E-04  0.96E+00

     Power:  0.15637E+08


                         Increment number 548
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.20E-02  0.12E+02  0.36E-04  0.96E+00
              2      0.20E-02  0.42E+01  0.28E-04  0.96E+00
              3      0.20E-02  0.42E+01  0.27E-04  0.96E+00
              4      0.20E-02  0.42E+01  0.27E-04  0.96E+00
              5      0.19E-02  0.41E+01  0.27E-04  0.96E+00
              6      0.19E-02  0.41E+01  0.28E-04  0.96E+00
              7      0.19E-02  0.41E+01  0.28E-04  0.96E+00
              8      0.19E-02  0.40E+01  0.28E-04  0.96E+00
              9      0.19E-02  0.40E+01  0.28E-04  0.96E+00
             10      0.19E-02  0.40E+01  0.29E-04  0.96E+00
             11      0.19E-02  0.39E+01  0.29E-04  0.96E+00
             12      0.18E-02  0.39E+01  0.29E-04  0.96E+00
             13      0.18E-02  0.39E+01  0.29E-04  0.96E+00
             14      0.18E-02  0.38E+01  0.30E-04  0.97E+00
             15      0.18E-02  0.38E+01  0.30E-04  0.97E+00
             16      0.18E-02  0.38E+01  0.30E-04  0.97E+00
             17      0.18E-02  0.37E+01  0.31E-04  0.97E+00
             18      0.17E-02  0.37E+01  0.31E-04  0.97E+00
             19      0.17E-02  0.37E+01  0.31E-04  0.97E+00
             20      0.17E-02  0.36E+01  0.31E-04  0.97E+00

     Power:  0.15645E+08


                         Increment number 549
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.14E-02  0.13E+02  0.43E-04  0.97E+00
              2      0.14E-02  0.32E+01  0.33E-04  0.97E+00
              3      0.14E-02  0.32E+01  0.32E-04  0.97E+00
              4      0.14E-02  0.32E+01  0.32E-04  0.97E+00
              5      0.14E-02  0.31E+01  0.32E-04  0.97E+00
              6      0.14E-02  0.31E+01  0.33E-04  0.97E+00
              7      0.13E-02  0.31E+01  0.33E-04  0.97E+00
              8      0.13E-02  0.30E+01  0.33E-04  0.97E+00
              9      0.13E-02  0.30E+01  0.33E-04  0.97E+00
             10      0.13E-02  0.30E+01  0.33E-04  0.97E+00
             11      0.13E-02  0.29E+01  0.33E-04  0.97E+00
             12      0.13E-02  0.29E+01  0.34E-04  0.98E+00
             13      0.13E-02  0.29E+01  0.34E-04  0.98E+00
             14      0.12E-02  0.29E+01  0.34E-04  0.98E+00
             15      0.12E-02  0.28E+01  0.34E-04  0.98E+00
             16      0.12E-02  0.28E+01  0.34E-04  0.98E+00
             17      0.12E-02  0.28E+01  0.34E-04  0.98E+00
             18      0.12E-02  0.27E+01  0.35E-04  0.98E+00
             19      0.12E-02  0.27E+01  0.35E-04  0.98E+00
             20      0.12E-02  0.27E+01  0.35E-04  0.98E+00

     Power:  0.15654E+08


                         Increment number 550
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.89E-03  0.13E+02  0.47E-04  0.98E+00

     Power:  0.15662E+08


                         Increment number 551
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.20E+02  0.39E-04  0.98E+00

     Power:  0.15671E+08


                         Increment number 552
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.13E-02  0.13E+02  0.37E-04  0.97E+00
              2      0.13E-02  0.39E+01  0.37E-04  0.97E+00
              3      0.13E-02  0.39E+01  0.34E-04  0.97E+00
              4      0.13E-02  0.38E+01  0.34E-04  0.97E+00
              5      0.13E-02  0.38E+01  0.33E-04  0.97E+00
              6      0.13E-02  0.38E+01  0.33E-04  0.97E+00
              7      0.13E-02  0.38E+01  0.33E-04  0.97E+00
              8      0.13E-02  0.37E+01  0.33E-04  0.97E+00
              9      0.13E-02  0.37E+01  0.32E-04  0.97E+00
