

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              3      0.10E-02  0.41E+00  0.77E-04  0.98E+00

     Power:  0.70337E+07


                         Increment number 106
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.12E+01  0.95E-04  0.98E+00

     Power:  0.70399E+07


                         Increment number 107
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.45E+01  0.82E-04  0.98E+00

     Power:  0.70460E+07


                         Increment number 108
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.68E+01  0.82E-04  0.98E+00
              2      0.10E-02  0.44E+00  0.11E-03  0.98E+00

     Power:  0.70521E+07


                         Increment number 109
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.82E+00  0.93E-04  0.98E+00

     Power:  0.70580E+07


                         Increment number 110
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.39E+01  0.82E-04  0.98E+00

     Power:  0.70640E+07


                         Increment number 111
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.64E+01  0.80E-04  0.98E+00

     Power:  0.70699E+07


                         Increment number 112
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.59E+01  0.88E-04  0.98E+00

     Power:  0.70757E+07


                         Increment number 113
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.34E+01  0.85E-04  0.98E+00

     Power:  0.70815E+07


                         Increment number 114
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.20E+01  0.80E-04  0.98E+00

     Power:  0.70872E+07


                         Increment number 115
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.23E+01  0.79E-04  0.98E+00

     Power:  0.70929E+07


                         Increment number 116
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.36E+01  0.77E-04  0.98E+00

     Power:  0.70985E+07


                         Increment number 117
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.49E+01  0.78E-04  0.98E+00

     Power:  0.71041E+07


                         Increment number 118
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.47E+01  0.82E-04  0.98E+00

     Power:  0.71096E+07


                         Increment number 119
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.96E-03  0.32E+01  0.82E-04  0.98E+00

     Power:  0.71151E+07


                         Increment number 120
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.24E+01  0.78E-04  0.98E+00

     Power:  0.71206E+07


                         Increment number 121
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.26E+01  0.77E-04  0.98E+00

     Power:  0.71260E+07


                         Increment number 122
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.32E+01  0.76E-04  0.98E+00

     Power:  0.71313E+07


                         Increment number 123
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.41E+01  0.76E-04  0.98E+00

     Power:  0.71366E+07


                         Increment number 124
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.92E-03  0.40E+01  0.79E-04  0.98E+00

     Power:  0.71419E+07


                         Increment number 125
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.90E-03  0.30E+01  0.80E-04  0.98E+00

     Power:  0.71472E+07


                         Increment number 126
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.89E-03  0.25E+01  0.77E-04  0.98E+00

     Power:  0.71524E+07


                         Increment number 127
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.26E+01  0.76E-04  0.98E+00

     Power:  0.71576E+07


                         Increment number 128
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.29E+01  0.75E-04  0.98E+00

     Power:  0.71627E+07


                         Increment number 129
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.36E+01  0.75E-04  0.98E+00

     Power:  0.71679E+07


                         Increment number 130
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.36E+01  0.78E-04  0.98E+00

     Power:  0.71729E+07


                         Increment number 131
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.28E+01  0.79E-04  0.98E+00

     Power:  0.71780E+07


                         Increment number 132
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.81E-03  0.25E+01  0.76E-04  0.98E+00

     Power:  0.71830E+07


                         Increment number 133
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.80E-03  0.25E+01  0.75E-04  0.98E+00

     Power:  0.71880E+07


                         Increment number 134
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.79E-03  0.27E+01  0.74E-04  0.98E+00

     Power:  0.71930E+07


                         Increment number 135
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.77E-03  0.32E+01  0.74E-04  0.98E+00

     Power:  0.71979E+07


                         Increment number 136
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.76E-03  0.33E+01  0.76E-04  0.99E+00

     Power:  0.72029E+07


                         Increment number 137
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.27E+01  0.78E-04  0.99E+00

     Power:  0.72078E+07


                         Increment number 138
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.24E+01  0.76E-04  0.99E+00

     Power:  0.72126E+07


                         Increment number 139
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.24E+01  0.74E-04  0.99E+00

     Power:  0.72175E+07


                         Increment number 140
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.25E+01  0.73E-04  0.99E+00

     Power:  0.72223E+07


                         Increment number 141
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.30E+01  0.73E-04  0.99E+00

     Power:  0.72271E+07


                         Increment number 142
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.69E-03  0.31E+01  0.76E-04  0.99E+00

     Power:  0.72318E+07


                         Increment number 143
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.26E+01  0.77E-04  0.99E+00

     Power:  0.72366E+07


                         Increment number 144
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.23E+01  0.75E-04  0.99E+00

     Power:  0.72413E+07


                         Increment number 145
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.23E+01  0.73E-04  0.99E+00

     Power:  0.72460E+07


                         Increment number 146
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.24E+01  0.73E-04  0.99E+00

     Power:  0.72507E+07


                         Increment number 147
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.28E+01  0.73E-04  0.99E+00

     Power:  0.72554E+07


                         Increment number 148
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.30E+01  0.75E-04  0.99E+00

     Power:  0.72600E+07


                         Increment number 149
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.26E+01  0.76E-04  0.99E+00

     Power:  0.72647E+07


                         Increment number 150
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.22E+01  0.75E-04  0.99E+00

     Power:  0.72693E+07


                         Increment number 151
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.23E+01  0.73E-04  0.99E+00

     Power:  0.72739E+07


                         Increment number 152
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.23E+01  0.72E-04  0.99E+00

     Power:  0.72784E+07


                         Increment number 153
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.27E+01  0.72E-04  0.99E+00

     Power:  0.72830E+07


                         Increment number 154
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.29E+01  0.74E-04  0.99E+00

     Power:  0.72876E+07


                         Increment number 155
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.25E+01  0.76E-04  0.99E+00

     Power:  0.72921E+07


                         Increment number 156
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.22E+01  0.74E-04  0.99E+00

     Power:  0.72966E+07


                         Increment number 157
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.22E+01  0.73E-04  0.99E+00

     Power:  0.73011E+07


                         Increment number 158
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.22E+01  0.72E-04  0.99E+00

     Power:  0.73056E+07


                         Increment number 159
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.25E+01  0.72E-04  0.99E+00

     Power:  0.73100E+07


                         Increment number 160
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.28E+01  0.74E-04  0.99E+00

     Power:  0.73145E+07


                         Increment number 161
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.24E+01  0.75E-04  0.99E+00

     Power:  0.73189E+07


                         Increment number 162
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.69E-03  0.21E+01  0.74E-04  0.99E+00

     Power:  0.73234E+07


                         Increment number 163
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.21E+01  0.72E-04  0.99E+00

     Power:  0.73278E+07


                         Increment number 164
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.21E+01  0.72E-04  0.99E+00

     Power:  0.73322E+07


                         Increment number 165
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.25E+01  0.71E-04  0.99E+00

     Power:  0.73365E+07


                         Increment number 166
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.27E+01  0.73E-04  0.99E+00

     Power:  0.73409E+07


                         Increment number 167
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.24E+01  0.75E-04  0.99E+00

     Power:  0.73453E+07


                         Increment number 168
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.21E+01  0.74E-04  0.99E+00

     Power:  0.73496E+07


                         Increment number 169
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.21E+01  0.72E-04  0.99E+00

     Power:  0.73540E+07


                         Increment number 170
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.21E+01  0.71E-04  0.99E+00

     Power:  0.73583E+07


                         Increment number 171
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.24E+01  0.71E-04  0.99E+00

     Power:  0.73626E+07


                         Increment number 172
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.27E+01  0.73E-04  0.99E+00

     Power:  0.73669E+07


                         Increment number 173
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.24E+01  0.74E-04  0.99E+00

     Power:  0.73712E+07


                         Increment number 174
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.20E+01  0.73E-04  0.99E+00

     Power:  0.73755E+07


                         Increment number 175
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.20E+01  0.72E-04  0.99E+00

     Power:  0.73798E+07


                         Increment number 176
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.20E+01  0.71E-04  0.99E+00

     Power:  0.73840E+07


                         Increment number 177
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.23E+01  0.71E-04  0.99E+00

     Power:  0.73883E+07


                         Increment number 178
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.26E+01  0.72E-04  0.99E+00

     Power:  0.73926E+07


                         Increment number 179
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.23E+01  0.74E-04  0.99E+00

     Power:  0.73968E+07


                         Increment number 180
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.20E+01  0.73E-04  0.99E+00

     Power:  0.74010E+07


                         Increment number 181
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.20E+01  0.72E-04  0.99E+00

     Power:  0.74052E+07


                         Increment number 182
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.20E+01  0.71E-04  0.99E+00

     Power:  0.74094E+07


                         Increment number 183
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.22E+01  0.71E-04  0.99E+00

     Power:  0.74137E+07


                         Increment number 184
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.26E+01  0.72E-04  0.99E+00

     Power:  0.74178E+07


                         Increment number 185
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.23E+01  0.74E-04  0.99E+00

     Power:  0.74220E+07


                         Increment number 186
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.19E+01  0.73E-04  0.99E+00

     Power:  0.74262E+07


                         Increment number 187
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.20E+01  0.72E-04  0.99E+00

     Power:  0.74304E+07


                         Increment number 188
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.19E+01  0.71E-04  0.99E+00

     Power:  0.74345E+07


                         Increment number 189
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.22E+01  0.70E-04  0.99E+00

     Power:  0.74387E+07


                         Increment number 190
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.25E+01  0.72E-04  0.99E+00

     Power:  0.74429E+07


                         Increment number 191
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.23E+01  0.73E-04  0.99E+00

     Power:  0.74470E+07


                         Increment number 192
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.19E+01  0.73E-04  0.99E+00

     Power:  0.74511E+07


                         Increment number 193
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.19E+01  0.71E-04  0.99E+00

     Power:  0.74553E+07


                         Increment number 194
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.19E+01  0.71E-04  0.99E+00

     Power:  0.74594E+07


                         Increment number 195
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.21E+01  0.70E-04  0.99E+00

     Power:  0.74635E+07


                         Increment number 196
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.25E+01  0.71E-04  0.99E+00

     Power:  0.74676E+07


                         Increment number 197
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.23E+01  0.73E-04  0.99E+00

     Power:  0.74717E+07


                         Increment number 198
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.19E+01  0.72E-04  0.99E+00

     Power:  0.74758E+07


                         Increment number 199
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.75E-03  0.19E+01  0.71E-04  0.99E+00

     Power:  0.74799E+07


                         Increment number 200
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.75E-03  0.19E+01  0.70E-04  0.99E+00

     Power:  0.74840E+07


                         Increment number 201
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.76E-03  0.21E+01  0.70E-04  0.98E+00

     Power:  0.74880E+07


                         Increment number 202
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.77E-03  0.24E+01  0.71E-04  0.98E+00

     Power:  0.74921E+07


                         Increment number 203
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.23E+01  0.72E-04  0.98E+00

     Power:  0.74962E+07


                         Increment number 204
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.79E-03  0.19E+01  0.72E-04  0.98E+00

     Power:  0.75002E+07


                         Increment number 205
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.80E-03  0.19E+01  0.71E-04  0.98E+00

     Power:  0.75043E+07


                         Increment number 206
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.81E-03  0.18E+01  0.70E-04  0.98E+00

     Power:  0.75083E+07


                         Increment number 207
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.20E+01  0.70E-04  0.98E+00

     Power:  0.75124E+07


                         Increment number 208
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.24E+01  0.70E-04  0.98E+00

     Power:  0.75164E+07


                         Increment number 209
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.23E+01  0.72E-04  0.98E+00

     Power:  0.75205E+07


                         Increment number 210
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.19E+01  0.72E-04  0.98E+00

     Power:  0.75245E+07


                         Increment number 211
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.86E-03  0.18E+01  0.70E-04  0.98E+00

     Power:  0.75285E+07


                         Increment number 212
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.18E+01  0.70E-04  0.98E+00

     Power:  0.75325E+07


                         Increment number 213
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.20E+01  0.69E-04  0.98E+00

     Power:  0.75365E+07


                         Increment number 214
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.89E-03  0.24E+01  0.70E-04  0.98E+00

     Power:  0.75406E+07


                         Increment number 215
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.90E-03  0.23E+01  0.71E-04  0.98E+00

     Power:  0.75446E+07


                         Increment number 216
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.19E+01  0.71E-04  0.98E+00

     Power:  0.75486E+07


                         Increment number 217
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.92E-03  0.18E+01  0.70E-04  0.98E+00

     Power:  0.75526E+07


                         Increment number 218
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.18E+01  0.69E-04  0.98E+00

     Power:  0.75566E+07


                         Increment number 219
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.19E+01  0.69E-04  0.98E+00

     Power:  0.75605E+07


                         Increment number 220
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.23E+01  0.69E-04  0.98E+00

     Power:  0.75645E+07


                         Increment number 221
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.96E-03  0.23E+01  0.71E-04  0.98E+00

     Power:  0.75685E+07


                         Increment number 222
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.19E+01  0.71E-04  0.98E+00

     Power:  0.75725E+07


                         Increment number 223
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.18E+01  0.69E-04  0.98E+00

     Power:  0.75764E+07


                         Increment number 224
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.18E+01  0.69E-04  0.98E+00

     Power:  0.75804E+07


                         Increment number 225
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.19E+01  0.68E-04  0.98E+00

     Power:  0.75844E+07


                         Increment number 226
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.23E+01  0.69E-04  0.98E+00

     Power:  0.75883E+07


                         Increment number 227
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.23E+01  0.70E-04  0.98E+00
              2      0.10E-02  0.41E+00  0.76E-04  0.98E+00

     Power:  0.75923E+07


                         Increment number 228
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.14E+01  0.70E-04  0.98E+00
              2      0.10E-02  0.41E+00  0.69E-04  0.98E+00
              3      0.10E-02  0.41E+00  0.68E-04  0.98E+00
              4      0.10E-02  0.41E+00  0.68E-04  0.98E+00

     Power:  0.75962E+07


                         Increment number 229
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.16E+01  0.69E-04  0.98E+00

     Power:  0.76002E+07


                         Increment number 230
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.29E+01  0.69E-04  0.98E+00
              2      0.10E-02  0.41E+00  0.80E-04  0.98E+00

     Power:  0.76041E+07


                         Increment number 231
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.69E+00  0.69E-04  0.98E+00

     Power:  0.76081E+07


                         Increment number 232
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.18E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.42E+00  0.74E-04  0.98E+00

     Power:  0.76120E+07


                         Increment number 233
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.14E+01  0.69E-04  0.98E+00

     Power:  0.76159E+07


                         Increment number 234
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.27E+01  0.68E-04  0.98E+00

     Power:  0.76199E+07


                         Increment number 235
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.27E+01  0.72E-04  0.98E+00

     Power:  0.76238E+07


                         Increment number 236
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.17E+01  0.71E-04  0.98E+00

     Power:  0.76277E+07


                         Increment number 237
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.10E+01  0.68E-04  0.98E+00

     Power:  0.76316E+07


                         Increment number 238
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.10E+01  0.67E-04  0.98E+00

     Power:  0.76355E+07


                         Increment number 239
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.16E+01  0.67E-04  0.98E+00

     Power:  0.76394E+07


                         Increment number 240
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.24E+01  0.67E-04  0.98E+00

     Power:  0.76434E+07


                         Increment number 241
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.24E+01  0.70E-04  0.98E+00

     Power:  0.76473E+07


                         Increment number 242
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.17E+01  0.70E-04  0.98E+00

     Power:  0.76512E+07


                         Increment number 243
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.12E+01  0.68E-04  0.98E+00

     Power:  0.76551E+07


                         Increment number 244
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.12E+01  0.67E-04  0.98E+00

     Power:  0.76590E+07


                         Increment number 245
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.16E+01  0.66E-04  0.98E+00

     Power:  0.76629E+07


                         Increment number 246
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.22E+01  0.67E-04  0.98E+00

     Power:  0.76668E+07


                         Increment number 247
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.23E+01  0.69E-04  0.98E+00

     Power:  0.76707E+07


                         Increment number 248
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.17E+01  0.70E-04  0.98E+00

     Power:  0.76746E+07


                         Increment number 249
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.13E+01  0.68E-04  0.98E+00

     Power:  0.76784E+07


                         Increment number 250
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.13E+01  0.67E-04  0.98E+00

     Power:  0.76823E+07


                         Increment number 251
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.15E+01  0.66E-04  0.98E+00

     Power:  0.76862E+07


                         Increment number 252
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.21E+01  0.67E-04  0.98E+00

     Power:  0.76901E+07


                         Increment number 253
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.23E+01  0.69E-04  0.98E+00

     Power:  0.76940E+07


                         Increment number 254
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.18E+01  0.70E-04  0.98E+00

     Power:  0.76978E+07


                         Increment number 255
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.14E+01  0.68E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.70E-04  0.98E+00

     Power:  0.77017E+07


                         Increment number 256
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.78E+00  0.68E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.67E-04  0.98E+00
              3      0.10E-02  0.45E+00  0.67E-04  0.98E+00
