

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              4      0.52E-02  0.11E+00  0.27E-03  0.91E+00
              5      0.52E-02  0.11E+00  0.27E-03  0.91E+00
              6      0.52E-02  0.11E+00  0.27E-03  0.91E+00
              7      0.52E-02  0.11E+00  0.28E-03  0.91E+00
              8      0.52E-02  0.11E+00  0.27E-03  0.91E+00
              9      0.52E-02  0.11E+00  0.27E-03  0.91E+00
             10      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             11      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             12      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             13      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             14      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             15      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             16      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             17      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             18      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             19      0.51E-02  0.11E+00  0.28E-03  0.91E+00
             20      0.51E-02  0.11E+00  0.28E-03  0.91E+00

     Power:   1089.0    


                         Increment number 223
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.53E-02  0.35E+00  0.30E-03  0.90E+00
              2      0.53E-02  0.12E+00  0.28E-03  0.90E+00
              3      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              4      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              5      0.52E-02  0.11E+00  0.28E-03  0.91E+00
              6      0.52E-02  0.11E+00  0.28E-03  0.91E+00
              7      0.52E-02  0.11E+00  0.28E-03  0.91E+00
              8      0.52E-02  0.11E+00  0.28E-03  0.91E+00
              9      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             10      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             11      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             12      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             13      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             14      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             15      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             16      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             17      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             18      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             19      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             20      0.52E-02  0.11E+00  0.28E-03  0.91E+00

     Power:   1089.7    


                         Increment number 224
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.53E-02  0.35E+00  0.31E-03  0.90E+00
              2      0.53E-02  0.12E+00  0.28E-03  0.90E+00
              3      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              4      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              5      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              6      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              7      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              8      0.53E-02  0.11E+00  0.28E-03  0.90E+00
              9      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             10      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             11      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             12      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             13      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             14      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             15      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             16      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             17      0.52E-02  0.11E+00  0.28E-03  0.90E+00
             18      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             19      0.52E-02  0.11E+00  0.28E-03  0.91E+00
             20      0.52E-02  0.11E+00  0.28E-03  0.91E+00

     Power:   1090.4    


                         Increment number 225
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.54E-02  0.36E+00  0.31E-03  0.90E+00
              2      0.54E-02  0.12E+00  0.28E-03  0.90E+00
              3      0.54E-02  0.11E+00  0.28E-03  0.90E+00
              4      0.54E-02  0.11E+00  0.28E-03  0.90E+00
              5      0.54E-02  0.11E+00  0.28E-03  0.90E+00
              6      0.54E-02  0.11E+00  0.28E-03  0.90E+00
              7      0.54E-02  0.11E+00  0.28E-03  0.90E+00
              8      0.54E-02  0.11E+00  0.28E-03  0.90E+00
              9      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             10      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             11      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             12      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             13      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             14      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             15      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             16      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             17      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             18      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             19      0.53E-02  0.11E+00  0.28E-03  0.90E+00
             20      0.53E-02  0.11E+00  0.28E-03  0.90E+00

     Power:   1091.2    


                         Increment number 226
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.55E-02  0.37E+00  0.31E-03  0.90E+00
              2      0.55E-02  0.12E+00  0.28E-03  0.90E+00
              3      0.55E-02  0.11E+00  0.28E-03  0.90E+00
              4      0.55E-02  0.11E+00  0.28E-03  0.90E+00
              5      0.55E-02  0.11E+00  0.28E-03  0.90E+00
              6      0.55E-02  0.11E+00  0.28E-03  0.90E+00
              7      0.55E-02  0.11E+00  0.28E-03  0.90E+00
              8      0.55E-02  0.11E+00  0.28E-03  0.90E+00
              9      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             10      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             11      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             12      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             13      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             14      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             15      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             16      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             17      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             18      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             19      0.54E-02  0.11E+00  0.28E-03  0.90E+00
             20      0.54E-02  0.11E+00  0.28E-03  0.90E+00

     Power:   1091.9    


                         Increment number 227
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.56E-02  0.37E+00  0.31E-03  0.90E+00
              2      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              3      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              4      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              5      0.55E-02  0.12E+00  0.28E-03  0.90E+00
              6      0.55E-02  0.12E+00  0.28E-03  0.90E+00
              7      0.55E-02  0.12E+00  0.28E-03  0.90E+00
              8      0.55E-02  0.12E+00  0.28E-03  0.90E+00
              9      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             10      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             11      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             12      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             13      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             14      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             15      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             16      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             17      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             18      0.55E-02  0.11E+00  0.28E-03  0.90E+00
             19      0.55E-02  0.11E+00  0.28E-03  0.90E+00
             20      0.55E-02  0.11E+00  0.28E-03  0.90E+00

     Power:   1092.6    


                         Increment number 228
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.56E-02  0.38E+00  0.31E-03  0.90E+00
              2      0.56E-02  0.13E+00  0.28E-03  0.90E+00
              3      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              4      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              5      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              6      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              7      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              8      0.56E-02  0.12E+00  0.28E-03  0.90E+00
              9      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             10      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             11      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             12      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             13      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             14      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             15      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             16      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             17      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             18      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             19      0.55E-02  0.12E+00  0.28E-03  0.90E+00
             20      0.55E-02  0.12E+00  0.28E-03  0.90E+00

     Power:   1093.3    


                         Increment number 229
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.57E-02  0.39E+00  0.31E-03  0.90E+00
              2      0.57E-02  0.13E+00  0.29E-03  0.90E+00
              3      0.57E-02  0.12E+00  0.28E-03  0.90E+00
              4      0.57E-02  0.12E+00  0.28E-03  0.90E+00
              5      0.57E-02  0.12E+00  0.28E-03  0.90E+00
              6      0.57E-02  0.12E+00  0.28E-03  0.90E+00
              7      0.57E-02  0.12E+00  0.28E-03  0.90E+00
              8      0.57E-02  0.12E+00  0.28E-03  0.90E+00
              9      0.57E-02  0.12E+00  0.28E-03  0.90E+00
             10      0.57E-02  0.12E+00  0.28E-03  0.90E+00
             11      0.57E-02  0.12E+00  0.28E-03  0.90E+00
             12      0.56E-02  0.12E+00  0.29E-03  0.90E+00
             13      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             14      0.56E-02  0.12E+00  0.29E-03  0.90E+00
             15      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             16      0.56E-02  0.12E+00  0.29E-03  0.90E+00
             17      0.56E-02  0.12E+00  0.28E-03  0.90E+00
             18      0.56E-02  0.12E+00  0.29E-03  0.90E+00
             19      0.56E-02  0.12E+00  0.29E-03  0.90E+00
             20      0.56E-02  0.12E+00  0.29E-03  0.90E+00

     Power:   1094.0    


                         Increment number 230
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.58E-02  0.39E+00  0.31E-03  0.90E+00
              2      0.58E-02  0.13E+00  0.29E-03  0.90E+00
              3      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              4      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              5      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              6      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              7      0.57E-02  0.12E+00  0.29E-03  0.90E+00
              8      0.57E-02  0.12E+00  0.29E-03  0.90E+00
              9      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             10      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             11      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             12      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             13      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             14      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             15      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             16      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             17      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             18      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             19      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             20      0.57E-02  0.12E+00  0.29E-03  0.90E+00

     Power:   1094.7    


                         Increment number 231
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.59E-02  0.40E+00  0.31E-03  0.90E+00
              2      0.58E-02  0.13E+00  0.29E-03  0.90E+00
              3      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              4      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              5      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              6      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              7      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              8      0.58E-02  0.12E+00  0.29E-03  0.90E+00
              9      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             10      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             11      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             12      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             13      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             14      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             15      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             16      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             17      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             18      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             19      0.57E-02  0.12E+00  0.29E-03  0.90E+00
             20      0.57E-02  0.12E+00  0.29E-03  0.90E+00

     Power:   1095.4    


                         Increment number 232
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.59E-02  0.40E+00  0.32E-03  0.89E+00
              2      0.59E-02  0.14E+00  0.29E-03  0.89E+00
              3      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              4      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              5      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              6      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              7      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              8      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              9      0.59E-02  0.13E+00  0.29E-03  0.90E+00
             10      0.59E-02  0.13E+00  0.29E-03  0.90E+00
             11      0.58E-02  0.13E+00  0.29E-03  0.90E+00
             12      0.58E-02  0.13E+00  0.29E-03  0.90E+00
             13      0.58E-02  0.13E+00  0.29E-03  0.90E+00
             14      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             15      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             16      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             17      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             18      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             19      0.58E-02  0.12E+00  0.29E-03  0.90E+00
             20      0.58E-02  0.12E+00  0.29E-03  0.90E+00

     Power:   1096.1    


                         Increment number 233
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.60E-02  0.41E+00  0.32E-03  0.89E+00
              2      0.60E-02  0.14E+00  0.29E-03  0.89E+00
              3      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              4      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              5      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              6      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              7      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              8      0.59E-02  0.13E+00  0.29E-03  0.89E+00
              9      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             10      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             11      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             12      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             13      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             14      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             15      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             16      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             17      0.59E-02  0.13E+00  0.29E-03  0.90E+00
             18      0.59E-02  0.13E+00  0.29E-03  0.90E+00
             19      0.58E-02  0.13E+00  0.29E-03  0.90E+00
             20      0.58E-02  0.13E+00  0.29E-03  0.90E+00

     Power:   1096.8    


                         Increment number 234
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.60E-02  0.42E+00  0.32E-03  0.89E+00
              2      0.60E-02  0.14E+00  0.29E-03  0.89E+00
              3      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              4      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              5      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              6      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              7      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              8      0.60E-02  0.13E+00  0.29E-03  0.89E+00
              9      0.60E-02  0.13E+00  0.29E-03  0.89E+00
             10      0.60E-02  0.13E+00  0.29E-03  0.89E+00
             11      0.60E-02  0.13E+00  0.29E-03  0.89E+00
             12      0.60E-02  0.13E+00  0.29E-03  0.89E+00
             13      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             14      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             15      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             16      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             17      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             18      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             19      0.59E-02  0.13E+00  0.29E-03  0.89E+00
             20      0.59E-02  0.13E+00  0.29E-03  0.89E+00

     Power:   1097.6    


                         Increment number 235
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.61E-02  0.42E+00  0.32E-03  0.89E+00
              2      0.61E-02  0.14E+00  0.29E-03  0.89E+00
              3      0.61E-02  0.13E+00  0.29E-03  0.89E+00
              4      0.61E-02  0.13E+00  0.29E-03  0.89E+00
              5      0.61E-02  0.13E+00  0.29E-03  0.89E+00
              6      0.61E-02  0.13E+00  0.29E-03  0.89E+00
